state,zip_code,zip_first_two_digits,school_type,school_level,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,state_population,zip_first_two_digits_population,average_act
38,18634,18,1,2,0.17854785315953012,-0.16544064356947452,-1.1167130094303621,-0.677481538033879,0.24679686299632478,0.01774422457800519,-1.080622954580524,18.0
43,02726,02,1,2,-0.559352647549136,0.31008211682712744,0.6958563843534238,1.1787765992549346,-1.3188571426829427,-0.7796761665821531,-0.06888924795828827,22.8
32,42129,42,1,2,-0.034451290406786614,-1.2644748526613596,0.828288861011318,-0.910722117517546,0.5463032324113233,-1.1104486276321293,-1.5104865964576697,21.6
36,49420,49,1,2,0.46951735518959425,-0.38077415818586,-0.08295386963793744,-0.775183701798382,0.4058672282636293,-0.37106353721446556,-0.6000775799750964,20.6
46,08611,08,1,2,1.3309458747801948,-1.4825536011802019,-1.5171598952881238,-1.1138430490636209,1.5313876354520821,-0.4771283503154795,-0.23256704121357064,19.7
33,61520,61,1,2,0.40251628443673176,-0.4577641400817267,-0.052611304100564506,-0.9888008742924056,0.2202577282987481,-0.009887011950400744,-1.1795249054752697,22.0
35,47330,47,1,2,0.7465821103181333,-0.1395356494115833,-0.8608437152007812,-0.3891045782347028,-0.7121276820248599,-0.8071837763907889,-1.1035774634785693,21.1
32,42050,42,1,2,-0.12720074819334334,-0.736896361402469,0.8964235484687219,-0.13993294529644174,0.9402661790004407,-1.1104486276321293,-1.5104865964576697,20.5
12,77327,77,1,2,-0.07555035203942666,-0.45498037538866437,0.31149412250365205,-0.015139693235454513,-0.4336685177948005,2.1762978578422096,1.5195746397353225,23.2
33,61734,61,1,2,-0.7564091101155151,0.2276820107243198,0.6500406910963258,0.2807049478705627,-0.8126669616887071,-0.009887011950400744,-1.1795249054752697,21.6
22,70301,70,1,2,-0.8896382754460198,-0.8946216766270875,-1.1197360963456962,-0.5423165063800571,0.3619294486007636,-1.0912773137627452,-0.6336909926524972,21.0
38,15042,15,1,2,-0.7906873046684929,-0.1579287606372136,0.32646147658739705,-0.3509779164514424,-0.644985894882647,0.01774422457800519,-0.9495642982840705,20.7
36,48302,48,1,3,-0.506064848591297,2.1357634239006718,0.4953553692099597,2.2807574374344366,-1.4107498554188052,-0.37106353721446556,0.7801494521444513,
34,54619,54,1,3,-0.9479892606000568,-0.2560358310711057,0.8949583697305873,0.358119910751481,-0.5493282336500256,-0.925829269877872,-0.960216500156801,20.9
1,98624,98,1,2,0.21002679352816436,0.349722793367876,-0.7747736146721927,-1.1900548855117703,0.3985682922083196,-0.6828615566229926,0.8422531485921002,22.8
31,37091,37,1,2,1.2212488036355191,-1.6584593517518431,-1.1259118310441687,-1.1484433057853174,0.2879833002810008,-0.7889960260693394,0.06905753222575822,23.6
36,49746,49,1,3,0.6923289261420514,-0.5208925253758176,0.8976705718212937,-0.5577497144141952,0.19786044005194509,-0.37106353721446556,-0.6000775799750964,20.8
26,30415,30,1,2,-0.4195049745980056,0.27820416931119674,0.5164035615160977,-0.1973511171223747,-0.170065493523242,-0.28329507984355945,1.4638865827582082,22.3
39,11225,11,1,2,1.4206491775801688,-0.05192782735140342,-0.9025134831428133,-0.3870302223161358,1.3800962069310798,0.9634030226392952,1.3454241599633348,
32,41095,41,1,2,0.9180292328817835,-1.701851237868555,0.08552187092950078,-0.31907432242388284,0.4358772247594526,-1.1104486276321293,-1.6466458824033205,19.5
25,34785,34,1,3,2.060208527400194,-1.992966138995398,-2.1278994393509874,-1.3723492836354332,1.0837520801727758,1.1603159277530588,-0.29095883880623324,22.5
33,62565,62,1,2,-0.7224844001924473,0.3052639251806848,0.13519164561193675,-0.41183951910219646,-0.84595523592991,-0.009887011950400744,-1.2326537915368878,21.3
26,31404,31,1,2,1.6233168178131165,-0.5128750712429796,-1.9184534422414545,-0.6881437274553132,1.663691216391372,-0.28329507984355945,-1.0499248712849734,21.4
20,63780,63,1,2,-0.730281909503951,-1.0676372487138908,-0.3850366235966328,-0.37927213118069547,-0.32792225921293633,-0.8915691154626094,-0.8443850544198338,19.3
31,38570,38,1,2,-0.37419882831856655,-1.3632951714073294,0.7231268501488477,-0.6914626969250202,0.24917310284850983,-0.7889960260693394,-0.8178435893545959,20.3
36,49230,49,1,2,-0.4896292497231131,-0.3262356852750686,0.5035942692744991,0.3277928272220323,-0.6221457730694078,-0.37106353721446556,-0.6000775799750964,18.9
38,16801,16,1,2,-0.16173610205738792,1.5090718167589345,0.40875824152572204,-1.3000372363141897,-1.2662347645202525,0.01774422457800519,-1.4263053834646109,19.9
7,82001,82,1,2,-1.2376419154781495,0.0311763035540932,-0.060609445926142556,-0.2795370986159969,-0.9828502614886104,-1.6328499485153718,-1.7801717977529852,25.3052503052503
20,65270,65,1,2,-0.042272555186885934,0.14136448875387014,-0.8238754076887604,-0.5807335779919168,0.1537019559130695,-0.8915691154626094,-1.3636301101233776,25.2319902319902
34,54739,54,1,2,-0.9841409887129623,0.9397792066261442,0.4981880709355896,0.24344951557310046,-0.7334414484250094,-0.925829269877872,-0.960216500156801,
36,48125,48,1,2,2.7456818905174925,-0.8466663845092929,-2.0590878635071093,-1.1900548855117703,1.0867357372507944,-0.37106353721446556,0.7801494521444513,22.6678876678877
37,43204,43,1,2,0.6171938061353343,-1.4515430979624249,-0.9588393426660934,-0.9546154887544225,1.5670482313955874,-0.14136509188157922,-0.5113395491846926,
12,77081,77,1,2,-0.5095121110186154,2.2400167000647797,0.1576479716275686,0.5191729042690183,0.5254028795835916,2.1762978578422096,1.5195746397353225,18.4676434676435
35,47243,47,1,2,0.05790802608397164,-0.9671628416097081,-0.5515888087275651,-0.4719958407406378,-0.28944972830014654,-0.8071837763907889,-1.1035774634785693,15.0488400488401
46,07438,07,1,2,-0.9573632793014439,0.8193412905473194,1.3223951773905174,1.8410769569349876,-1.425942957841504,-0.4771283503154795,0.21887673999589094,
37,44146,44,1,2,-0.40606132526926675,0.5583364906017266,-0.49339592264508025,-0.6723786224742043,0.3069188532143887,-0.14136509188157922,-0.15989731026408338,17.3443223443223
1,99116,99,1,2,2.7858522994755828,0.12203996976121059,-0.9240296369739612,-0.48950340469334275,0.5349890946116974,-0.6828615566229926,-1.231872540707466,16.7826617826618
31,38485,38,1,2,1.1572501889412246,-1.1012228474370116,0.024197529161119596,-1.0588311301032256,0.21302299078145914,-0.7889960260693394,-0.8178435893545959,18.8827838827839
34,53403,53,1,2,0.5111652624174896,-1.7701037307831846,-1.1040480188754005,-1.0855903214527391,0.7272497483497862,-0.925829269877872,-0.5327765549398044,15.9279609279609
1,98362,98,1,2,-0.49179822737589074,1.1779827003777246,-0.2777896611027338,-0.6383591854097065,-0.23614604851463405,-0.6828615566229926,0.8422531485921002,16.2454212454212
1,98683,98,1,2,-0.3984921327367336,0.9043041347922846,-0.35240431436238157,-0.4746925034347748,-0.5438257996601366,-0.6828615566229926,0.8422531485921002,
35,47978,47,1,2,-0.9547428513730142,-0.5046544432945785,0.7523772107860897,0.013071547257055897,-0.5625463727736495,-0.8071837763907889,-1.1035774634785693,
38,15061,15,1,2,-0.8588440324996649,0.9824976697189858,0.8092984083444369,1.3562170045291506,-0.6255297631984622,0.01774422457800519,-0.9495642982840705,18.7362637362637
12,79845,79,1,2,0.1516948016714347,-1.8457682283909282,0.6205227807602044,-1.2321228235403079,1.4894640674611492,2.1762978578422096,-0.954337013216262,21.6422466422466
25,33018,33,1,2,0.44973547894346916,-1.085100409332895,-0.16492206723677275,-0.3418922375281192,1.185786203275607,1.1603159277530588,2.462080044459979,18.8339438339438
39,10457,10,1,3,0.6900800186746493,-1.3686482937083213,-0.911318891568507,-0.8635097768109624,2.410082920519549,0.9634030226392952,0.10343687708886674,19.3467643467643
37,44137,44,1,2,-0.02850993509303052,-0.16231187846047782,-1.4797914983991802,-0.315298994652091,1.2419000944165164,-0.14136509188157922,-0.15989731026408338,
38,16323,16,1,2,-0.17140150790533037,-0.541242826331013,-2.04476508719236,-0.6230504387306824,-0.21831774085566902,0.01774422457800519,-1.4263053834646109,20.7875457875458
12,78251,78,1,2,0.10615824327493331,-0.20494794719822237,-0.44613434157699905,0.370856456091482,0.2418280382501648,2.1762978578422096,1.2074376470471546,
36,49232,49,1,2,0.44659642944673306,-1.3832556253052626,0.3479125766636143,-0.6088618442476846,0.25716428539994474,-0.37106353721446556,-0.6000775799750964,25.9401709401709
35,46041,46,1,2,-0.710506092868161,-0.543754528249705,-0.054581029279616604,-0.17490658608348036,0.3567959950318921,-0.8071837763907889,-0.01775896619375121,
12,77024,77,1,2,-0.23823449359498514,1.782184183587103,0.9699556542926379,1.0898697045851553,-1.3799275470721983,2.1762978578422096,1.5195746397353225,20.9340659340659
37,45850,45,1,2,0.2195007292990658,-0.7826772311943334,0.8499931231271273,-0.18942707751344895,1.4057246507082515,-0.14136509188157922,-0.4506681459243173,21.3492063492064
31,37664,37,1,2,0.34064870387848684,-0.48759937029345346,-0.6500947630106783,-0.862970444272135,-0.1866706796939979,-0.7889960260693394,0.06905753222575822,
36,49424,49,1,2,-1.0249446013965722,1.611693523857572,1.3600572815240979,1.4936223405750249,-0.2959037852160971,-0.37106353721446556,-0.6000775799750964,19.7863247863248
22,71403,71,1,2,-0.47819991041814935,-0.36467460710456734,-0.24888977492043865,-0.3404401883851223,-0.36805225337903186,-1.0912773137627452,-1.3381786622999252,
12,78557,78,1,2,0.08227321583772272,-1.5383999156567663,0.26173091538418836,-0.5461748083885916,2.1184017556552166,2.1762978578422096,1.2074376470471546,21.4468864468864
37,45426,45,1,2,-0.330615405612758,0.2412059373968348,-0.7725272676931081,-0.3091589011331328,1.654470644968028,-0.14136509188157922,-0.4506681459243173,
28,28273,28,1,2,-0.41707589997205596,0.8908040723483694,0.3091837462081547,-0.02161168370138337,-0.1312823913361454,-0.32056694067077024,0.39403154834638787,20.958485958486
36,48234,48,1,2,4.903749460018115,-0.7050437831020021,-2.150328652601637,-1.1835828950458416,1.369468174822237,-0.37106353721446556,0.7801494521444513,
22,70817,70,1,2,-0.7962191050553866,0.5959272706440103,-0.564965123962053,0.42462376150073716,0.5497870810283957,-1.0912773137627452,-0.6336909926524972,16.5873015873016
28,28304,28,1,2,0.4985569581468865,0.8691309225453319,-0.6673433170565876,0.2902054979775993,0.2965755420183493,-0.32056694067077024,0.39403154834638787,24.6214896214896
26,30038,30,1,2,0.43465159423356464,1.4509917429095769,-1.1260377759425135,-0.20801330654380876,0.04182139361697269,-0.28329507984355945,1.4638865827582082,
39,11214,11,1,2,0.11766343186713132,-0.7265155512238223,0.5832765155919525,-0.5056004066214222,1.7668740567479708,0.9634030226392952,1.3454241599633348,
39,10006,10,1,2,-0.6017535103217853,2.3093787473296383,1.1273735929671813,2.90028457607364,1.3176480737951906,0.9634030226392952,0.10343687708886674,20.4945054945055
39,11211,11,1,2,0.7003747252218514,0.8908552674736409,1.4152271757479706,0.8616075793060491,1.6810340735456886,0.9634030226392952,1.3454241599633348,21.1782661782662
39,10458,10,1,2,1.2346085605350212,-0.5830659710302626,-1.9247321391624055,-1.0001683447261525,1.4484657255129776,0.9634030226392952,0.10343687708886674,23.1562881562882
12,79705,79,1,2,-1.5275251883920156,1.598898780234624,0.21089833115966833,1.3712353413795753,-0.3856072975737095,2.1762978578422096,-0.954337013216262,15.7326007326007
22,70803,70,1,3,-0.47069205831040145,2.205559045202981,1.8703487868303814,-1.2462699309049345,-1.6991357302513483,-1.0912773137627452,-0.6336909926524972,13.4615384615385
36,49022,49,1,3,1.2130486529184716,-0.46306904640896307,1.2309029232595936,-0.1556980502775505,1.3917315005570206,-0.37106353721446556,-0.6000775799750964,13.7545787545788
31,37388,37,1,2,-0.04649415013469501,0.049336618792915905,-0.04320491961586695,-0.6243780265185653,-0.3184628164972201,-0.7889960260693394,0.06905753222575822,14.4871794871795
37,44106,44,1,2,3.3000533697084187,-0.32531980800402605,-1.7508609405650595,-1.3852932645672908,1.3051763114421318,-0.14136509188157922,-0.15989731026408338,20.3235653235653
35,46818,46,1,2,-1.0527097494983102,1.0605494899886168,0.8399753210765798,1.0015851166909464,-1.3600109094694415,-0.8071837763907889,-0.01775896619375121,18.3943833943834
12,78155,78,1,2,-0.4864207457665451,-0.5005939871098931,0.27820043438895836,-0.34305387684251665,0.2855761783899581,2.1762978578422096,1.2074376470471546,21.6422466422466
25,33132,33,1,2,0.15471654915483246,-1.3837992401473898,0.1815344328556365,-0.04140127785714424,-0.7450974144250857,1.1603159277530588,2.462080044459979,20.2503052503052
7,82609,82,1,2,-0.5788884858445602,0.5948016148733745,0.8565123399254033,0.4008931297923313,-0.703771716788439,-1.6328499485153718,-1.7801717977529852,20.1770451770452
25,33919,33,1,2,0.6814118416463422,1.0243253932764416,0.9829545271811251,-0.03837247952340426,0.19922587450527757,1.1603159277530588,2.462080044459979,24.96336996337
35,46901,46,1,2,-0.6377512493054659,1.3648119865685187,0.9568546960149679,0.6464138963139145,-1.26772572778001,-0.8071837763907889,-0.01775896619375121,22.7899877899878
35,46256,46,1,2,-0.6302441517038591,0.9157958753220257,-2.501779332255699,-0.7875883501914123,0.03111707139271834,-0.8071837763907889,-0.01775896619375121,
36,48079,48,1,2,0.2377343844379042,0.5786460537242891,0.3307121444463477,-0.04741667132835613,-0.998004769729142,-0.37106353721446556,0.7801494521444513,
26,30040,30,1,2,-0.003016512225315027,-0.14045418661534803,-0.047988803881981915,-0.15441194960803897,-0.6392565573288863,-0.28329507984355945,1.4638865827582082,18.5897435897436
43,02125,02,1,2,0.6813834357931504,-0.6383704259702427,-1.5475492799735626,0.015021441820508822,1.519732923891893,-0.7796761665821531,-0.06888924795828827,22.3748473748474
34,53209,53,1,2,2.647360447259306,-0.28446997124108503,-2.4633457601347732,-0.9007652091084246,0.17490703943025745,-0.925829269877872,-0.5327765549398044,19.7374847374847
46,08075,08,1,2,0.02726786330029556,-1.136494660647679,-0.6715478136994574,0.21270756085993836,-0.31826188918319076,-0.4771283503154795,-0.23256704121357064,19.2735042735043
33,60652,60,1,2,0.7912977420921433,-0.7295868131747155,-0.09275554108961792,-0.010285700386007868,1.9115108944460606,-0.009887011950400744,1.7411233966969861,20.982905982906
12,78660,78,1,3,-0.558213868532953,-0.150917985996194,-0.9901674917519848,-0.7989973077435305,0.04504039804285349,2.1762978578422096,1.2074376470471546,24.2307692307692
36,49128,49,1,3,-1.1049526171642798,1.060681149299187,0.5337006591082194,-0.08807404733226819,-0.26524997642180836,-0.37106353721446556,-0.6000775799750964,24.5482295482295
31,37209,37,1,2,-0.771872751007468,0.22114870223140534,-1.8459434523938651,-0.599610216850876,0.29122392630926774,-0.7889960260693394,0.06905753222575822,19.7619047619048
43,01876,01,1,2,-0.6020928314612869,0.6741637569866855,0.555011958656275,1.4668631492255113,-1.2735209288753984,-0.7796761665821531,-0.5626699307327458,22.9120879120879
33,62311,62,1,2,-0.7975786520129067,-0.06535603252943094,0.6262095522741767,-0.29078010769462975,0.32017462108219025,-0.009887011950400744,-1.2326537915368878,20.8608058608059
36,48473,48,1,2,0.5236025249609976,0.5049538829384221,0.8520842837034389,-0.12205199727839469,-0.4832101783381921,-0.37106353721446556,0.7801494521444513,21.2271062271062
37,44410,44,1,2,-0.06224267965646367,-0.49647929909264843,0.10337760826762325,-0.17104828407494585,-0.7430589270977189,-0.14136509188157922,-0.15989731026408338,20.7631257631258
28,27522,27,1,4,0.46509953153139644,0.737502371942114,0.22802392678375202,0.00033500191705487374,-0.6022845973586918,-0.32056694067077024,0.02875848898236091,22.1306471306471
34,54241,54,1,2,0.13441156775959043,0.0071968824714835605,0.34383565466139526,-0.6120148652439064,-0.25940261824686156,-0.925829269877872,-0.960216500156801,21.3736263736264
12,76309,76,1,2,0.4869782402948848,-0.8391399729360347,-1.2286826777303435,-1.0375897254971,0.7070751772400089,2.1762978578422096,-0.08464830267922527,24.1330891330891
35,47167,47,1,2,0.6807684692651852,-1.0411876155148998,-1.4177703204367624,-0.7451055409791614,-0.30053848713045306,-0.8071837763907889,-1.1035774634785693,14.5848595848596
12,77627,77,1,2,-0.6030373868135585,0.8993532818337441,0.9000621234563719,0.2670141988080209,-0.4775315495350815,2.1762978578422096,1.5195746397353225,17.7350427350427
43,02760,02,1,2,0.7409457194098849,0.5826606133471804,-0.2606025477292304,0.08339221289647522,-1.2749955610440937,-0.7796761665821531,-0.06888924795828827,17.8815628815629
32,41015,41,1,2,-0.6578035269784984,0.5378371223425547,0.3711074715664414,0.5878755722919554,-0.5203037844235521,-1.1104486276321293,-1.6466458824033205,22.6678876678877
38,17512,17,1,2,-0.18813278514918463,-0.9292854743111476,-0.0703724339218291,-0.19581609374263514,0.7419485459549094,0.01774422457800519,-0.8674142417059856,24.1330891330891
25,33813,33,1,2,-0.8960815282835686,0.8283901446429754,1.1097118962978838,1.435001042316323,-0.4476367469306252,1.1603159277530588,2.462080044459979,21.7399267399267
32,42104,42,1,2,-0.9312004046644651,0.4679361716128778,-0.6220367950421202,-0.5029452310456566,0.011779169637228772,-1.1104486276321293,-1.5104865964576697,
32,40047,40,1,2,-0.7849932982248288,0.07698200609113802,0.5634892485584756,0.7061553467686424,-0.96145356070925,-1.1104486276321293,-1.0607427059928631,21.007326007326
36,48458,48,1,2,3.5199960448782632,-1.0012851056829148,-1.3401535220866894,-1.3974904773684644,1.1531948385529176,-0.37106353721446556,0.7801494521444513,13.3638583638584
12,76430,76,1,2,-0.7833133101049528,0.2012560191390748,0.5188286406165661,-0.0525195868880308,-0.7456041955555244,2.1762978578422096,-0.08464830267922527,17.2222222222222
12,77575,77,1,2,0.5227304707648596,-0.7909243662492849,-0.4292841278769999,-0.5001241069964055,-0.09081855184230395,2.1762978578422096,1.5195746397353225,14.1452991452991
28,28677,28,1,2,-0.5508519539676554,0.37493095678758603,0.740769291791628,0.08911743523171999,-0.8103941027022799,-0.32056694067077024,0.39403154834638787,14.2185592185592
46,07503,07,1,3,0.20644514689117713,-0.8812639937535167,-1.2825291497925706,-0.5312394457749097,0.4641952476969182,-0.4771283503154795,0.21887673999589094,13.2173382173382
25,32459,32,1,2,-0.8462198473270321,1.2485105472623401,0.8132985283990651,0.29995497079486394,-0.8954784839670998,1.1603159277530588,1.0257542242287312,21.4957264957265
33,61853,61,1,2,-1.3219264612737334,1.3710178512315014,1.0181967486104646,1.5772188840932726,-0.9550588460300441,-0.009887011950400744,-1.1795249054752697,19.2002442002442
28,27834,27,1,2,2.4084421674411676,-0.6494790370478336,-2.194748767249577,-1.3315259591580357,0.23247282091307367,-0.32056694067077024,0.02875848898236091,20.7875457875458
12,78006,78,1,2,-0.2778226513897417,0.2795349502425359,0.4159641110999449,-0.2888302131311768,-1.40798670827511,2.1762978578422096,1.2074376470471546,20.5677655677656
1,99111,99,1,2,-1.2921456274822796,1.0850534729331787,0.4341170680215462,-0.16142327261279524,-0.7005638300418027,-0.6828615566229926,-1.231872540707466,19.6153846153846
39,10472,10,1,2,1.2233576958379742,-1.8651795473016362,-2.0673480940492266,-1.427776073779542,2.349820964367571,0.9634030226392952,0.10343687708886674,23.034188034188
39,11238,11,1,3,-1.0831146617420433,1.8035482550087765,0.3139616849316712,0.5499563461005518,1.3595252238719762,0.9634030226392952,1.3454241599633348,20.5677655677656
28,27409,27,1,2,-0.8552965236585642,1.558567096024254,1.3717368294818375,1.830705177342153,-1.3083060024559228,-0.32056694067077024,0.02875848898236091,22.8388278388278
35,47305,47,1,2,1.6911377567399815,-0.7910429628550902,-0.36348099743959095,-1.12218195985626,0.4101454195083276,-0.8071837763907889,-1.1035774634785693,20.1037851037851
37,44203,44,1,2,0.021890032294519263,-0.7448332870198623,0.006008846819553471,-0.4130426455349653,-0.8301300519976248,-0.14136509188157922,-0.15989731026408338,24.4017094017094
26,30024,30,1,2,0.1538648829064178,1.2870627708601134,0.7041462897443125,0.7341591516692962,-1.3596103667145596,-0.28329507984355945,1.4638865827582082,22.9120879120879
36,48843,48,1,2,-0.46763062283952805,0.9004898311100508,-0.23606111669691995,-0.31708294074205856,-1.022226176146605,-0.37106353721446556,0.7801494521444513,22.7899877899878
38,15905,15,1,2,-0.17920226679264561,-0.4621045179858283,0.40664611646025367,-0.4807081355986189,0.3700361161641353,0.01774422457800519,-0.9495642982840705,22.032967032967
33,60103,60,1,2,-0.7401764616030698,0.9111405969022899,1.4684468279614482,2.530095018846183,-0.41292915822986365,-0.009887011950400744,1.7411233966969861,22.7899877899878
12,77306,77,1,2,-0.3818674875183259,-1.4774207691790218,0.7722428012219101,-0.6354965742420842,0.38754202026189744,2.1762978578422096,1.5195746397353225,24.0842490842491
20,65775,65,1,2,0.5955883175604547,-0.7319564353989205,-1.423235387178059,-1.371353592794521,0.19525551828404156,-0.8915691154626094,-1.3636301101233776,18.3943833943834
36,48033,48,1,3,0.4194202533798664,0.9394415572166281,-1.2049744775007063,-0.272567262729612,2.0009307769749682,-0.37106353721446556,0.7801494521444513,20.7631257631258
37,43064,43,1,2,-1.2096220570852176,0.5351462883230915,0.8182372787458866,0.3239345252134978,-1.0622284201642775,-0.14136509188157922,-0.5113395491846926,19.7619047619048
31,37122,37,1,2,-0.6371974439999145,0.9593808487561861,0.49606777575019134,0.9333802940884652,-1.1776698379102748,-0.7889960260693394,0.06905753222575822,25.1831501831502
39,10459,10,1,3,4.133636849656008,-1.7884172748749283,-2.7880823554385064,-1.483244351042022,2.3910380799467057,0.9634030226392952,0.10343687708886674,
20,63069,63,1,2,0.2693681542615774,0.15486211617421086,-0.8235198814654159,-0.38449950809548417,-0.39978942167272913,-0.8915691154626094,-0.8443850544198338,19.6398046398046
25,32504,32,1,2,-0.10091774380918951,0.18692020256490235,-1.550490434235429,-0.6989718653502326,0.07914589558054405,1.1603159277530588,1.0257542242287312,20.958485958486
12,77023,77,1,2,-0.787152020737087,-0.2842925338410385,0.3169570549511993,-0.4639058526582267,1.5655689074137094,2.1762978578422096,1.5195746397353225,20.2258852258852
22,70501,70,1,2,1.8290549839934622,-1.693723891648917,-1.3734152681689111,-1.2273103178092326,1.384034909154676,-1.0912773137627452,-0.6336909926524972,20.9096459096459
31,38260,38,1,2,0.4530425124284006,-1.2531517577681894,0.6063121906270945,-0.5736807678687893,0.07949264883000479,-0.7889960260693394,-0.8178435893545959,20.2991452991453
43,02030,02,1,2,-0.9639562844269125,1.9333419625542643,1.5118538480825923,3.2669892153579037,-1.6219092867114517,-0.7796761665821531,-0.06888924795828827,
39,11222,11,1,2,-0.7333129097587107,2.17370160757404,0.4751941754032065,1.8084680818951153,1.8296441278030315,0.9634030226392952,1.3454241599633348,21.3492063492064
39,11416,11,1,2,0.19866454180693485,-0.20394262314806932,-0.719012240962439,0.050202518199404154,0.5187423275835489,0.9634030226392952,1.3454241599633348,21.8131868131868
43,01056,01,1,2,0.051726532018272146,0.400798645141012,0.544918059428925,0.5741433361110423,-0.9442493485294521,-0.7796761665821531,-0.5626699307327458,25.6959706959707
12,75203,75,1,2,1.1327983574019451,-1.2902806908655857,-1.392737081756762,-1.4076133342510713,0.3118005259077173,2.1762978578422096,0.7438064486402346,21.9108669108669
37,45042,45,1,2,-0.06558193680865716,0.45453048653937744,1.3519561491026153,0.11853180215699921,1.5068265074757308,-0.14136509188157922,-0.4506681459243173,
37,43553,43,1,2,-0.2050401599573202,0.22746476074023317,-0.33018110920222343,-0.1580628160247168,-0.08389833931030227,-0.14136509188157922,-0.5113395491846926,19.3956043956044
39,11208,11,1,2,-0.18949852422280744,-0.8793324116594078,-0.6186964982428996,-0.3625113353586746,2.084034295743777,0.9634030226392952,1.3454241599633348,
43,01890,01,1,2,-0.5017036405055895,1.544496442728448,1.043016360877068,1.554608404580893,-1.4891534701345188,-0.7796761665821531,-0.5626699307327458,22.960927960928
12,77035,77,1,2,-0.11151794274711631,-0.3125366671159735,-0.13821736131835108,0.36778640933200296,1.262625885207127,2.1762978578422096,1.5195746397353225,
25,33444,33,1,3,1.5128934836249646,-1.3634823534427662,-1.6445407342167855,-0.9479360626966369,2.1867925773187946,1.1603159277530588,2.462080044459979,17.954822954823
37,43607,43,1,2,0.41520588117024126,-0.11909422028496884,-2.919385834566093,-1.1430499803970435,0.15300214307472185,-0.14136509188157922,-0.5113395491846926,
37,45311,45,1,2,-0.41899419968367585,-0.7393322451426457,0.2958641604909914,0.1859068823920535,-0.06905138642046704,-0.14136509188157922,-0.4506681459243173,21.031746031746
22,71049,71,1,3,-0.7933760870235929,-0.9483854502708124,-1.191941481432822,-0.39922743511730946,0.22589641833564753,-1.0912773137627452,-1.3381786622999252,21.1050061050061
12,76661,76,1,2,-0.14478634722107572,-0.8494200293192686,-1.7264422156253283,-1.0329431682395103,1.3569601501715525,2.1762978578422096,-0.08464830267922527,
37,44826,44,1,2,-0.7647405465645205,-0.8940876270736159,-0.05779094967161611,0.19980506704645198,0.35758463913140975,-0.14136509188157922,-0.15989731026408338,25.1098901098901
28,27265,27,1,2,0.06264211635818363,-0.29376793432494974,-2.3151150474511377,-0.7080990313919271,1.382972624537319,-0.32056694067077024,0.02875848898236091,24.4505494505495
20,64030,64,1,2,0.8238487022356413,0.35486456464501054,-0.1325715900685962,-0.5932626877400612,0.9061509682655692,-0.8915691154626094,-1.242074278713477,
36,48080,48,1,2,-0.12526284987431854,0.591507841588666,0.14837646130904988,-0.1468612940644553,0.3423525366857895,-0.37106353721446556,0.7801494521444513,16.7826617826618
36,48183,48,1,2,-0.0634271248857611,0.6317543822202846,0.8400049218541321,0.3533074050204057,-1.088131404464816,-0.37106353721446556,0.7801494521444513,
36,48116,48,1,3,-0.5299793475240833,1.0193693299972821,-0.12835631678978465,-0.3807656674420637,-1.475216608009023,-0.37106353721446556,0.7801494521444513,21.3980463980464
33,60426,60,1,2,3.6729408078753845,-0.2164180902982914,-1.6185414500910984,-1.0589555914583397,0.5722913512116112,-0.009887011950400744,1.7411233966969861,25.2319902319902
35,46322,46,1,2,-0.5687270771883434,0.34591108358639466,0.8267475276360057,0.7524549708710566,-0.6183955502424026,-0.8071837763907889,-0.01775896619375121,23.8888888888889
22,70607,70,1,3,-0.11523536896183667,-0.6110767703352307,-0.05452116798202332,-0.6087788700109419,-0.36411209642248477,-1.0912773137627452,-0.6336909926524972,15.3174603174603
1,98042,98,1,2,-0.44757872347936867,0.8010800956451054,0.1910450388570017,1.0495857126465853,-0.527461392543002,-0.6828615566229926,0.8422531485921002,21.2515262515263
36,49220,49,1,2,-0.29429643966066155,-0.051758803376481886,0.6789503801773846,-0.07471519521669708,-0.4219325548844163,-0.37106353721446556,-0.6000775799750964,21.9108669108669
25,32091,32,1,2,0.5619681289678639,-0.5810797580220853,-0.6162753132377846,-0.7669692523608569,-0.018428760361730114,1.1603159277530588,1.0257542242287312,21.0805860805861
36,49525,49,1,2,0.448934714449892,0.027896795245575742,0.7981466317520888,-0.32359641832635877,-0.4978764136590329,-0.37106353721446556,-0.6000775799750964,
39,10451,10,1,2,0.3963686174797169,1.4239921927654628,-2.0404304012137624,-0.17133869390354522,1.8421875434372508,0.9634030226392952,0.10343687708886674,
36,48104,48,1,3,-0.9742141888498134,1.8956874450688965,0.08209903655792007,0.42433335167213776,1.2758756186850433,-0.37106353721446556,0.7801494521444513,14.0720390720391
20,64465,64,1,2,-0.8538124136610766,0.002305237121011558,0.2602699590346116,0.14686750400462364,-0.7578130136978998,-0.8915691154626094,-1.242074278713477,13.7301587301587
12,79012,79,1,2,-1.242923854842267,1.7585447223640982,1.4478691316950545,2.4781946337636382,-1.32013288797831,2.1762978578422096,-0.954337013216262,26.2576312576313
36,48419,48,1,3,-0.11202776505125545,-0.36521713103013626,-0.2669771133240314,-0.36653558584069446,0.09455343755655178,-0.37106353721446556,0.7801494521444513,16.6117216117216
1,99114,99,1,2,-0.9985444672375698,0.37587194219135867,-0.4114148702279698,-0.7058587269998748,-0.28195117356477817,-0.6828615566229926,-1.231872540707466,22.3260073260073
